ID,count
39878,489
39879,590
39880,345
39881,221
39882,33
39883,41
39884,103
39885,54
39886,322
39887,962
39888,330
39889,80
39890,159
39891,25
39892,62
39893,282
39894,533
39895,58
39896,172
39897,48
39898,74
39899,2160
39900,415
39901,1036
39902,400
39903,326
39904,211
39905,35
39906,1688
39907,187
39908,75
39909,122
39910,85
39911,30
39912,141
39913,33
39914,939
39915,399
39916,38
39917,44
39918,36
39919,1280
39920,295
39921,55
39922,835
39923,223
39924,697
39925,17
39926,635
39927,26
39928,31
39929,579
39930,152
39931,38
39932,79
39933,113
39934,538
39935,97
39936,1866
39937,471
39938,197
39939,909
39940,124
39941,588
39942,350
39943,1844
39944,2010
39945,3848
39946,27
39947,101
39948,33
39949,1183
39950,154
39951,163
39952,488
39953,302
39954,169
39955,244
39956,399
39957,1629
39958,183
39959,1239
39960,16
39961,38
39962,31
39963,812
39964,147
39965,704
39966,249
39967,24
39968,625
39969,257
39970,31
39971,119
39972,108
39973,32
39974,36
39975,324
39976,91
39977,61
39978,175
39979,28
39980,98
39981,47
39982,778
39983,606
39984,153
39985,301
39986,36
39987,43
39988,32
39989,27
39990,511
39991,164
39992,12
39993,98
39994,50
39995,189
39996,53
39997,59
39998,16
39999,36
40000,1057
40001,27
40002,20
40003,82
40004,56
40005,49
40006,348
40007,562
40008,204
40009,110
40010,531
40011,178
40012,354
40013,48
40014,235
40015,49
40016,45
40017,120
40018,65
40019,342
40020,71
40021,94
40022,66
40023,184
40024,101
40025,129
40026,122
40027,712
40028,229
40029,292
40030,71
40031,54
40032,47
40033,32
40034,37
40035,285
40036,223
40037,17
40038,1076
40039,218
40040,51
40041,303
40042,536
40043,122
40044,42
40045,693
40046,863
40047,702
40048,423
40049,94
40050,285
40051,774
40052,65
40053,53
40054,139
40055,435
40056,202
40057,422
40058,47
40059,83
40060,40
40061,47
40062,196
40063,20
40064,94
40065,573
40066,216
40067,44
40068,534
40069,105
40070,322
40071,292
40072,224
40073,313
40074,254
40075,271
40076,737
40077,624
40078,132
40079,98
40080,439
40081,737
40082,430
40083,45
40084,593
40085,230
40086,41
40087,66
40088,151
40089,436
40090,323
40091,56
40092,60
40093,1064
40094,123
40095,488
40096,23
40097,38
40098,172
40099,163
40100,132
40101,389
40102,299
40103,111
40104,722
40105,546
40106,636
40107,1005
40108,131
40109,24
40110,89
40111,276
40112,89
40113,114
40114,90
40115,91
40116,27
40117,311
40118,343
40119,26
40120,26
40121,16
40122,38
40123,464
40124,103
40125,266
40126,73
40127,24
40128,220
40129,66
40130,890
40131,30
40132,899
40133,123
40134,100
40135,718
40136,32
40137,197
40138,79
40139,146
40140,2100
40141,20
40142,72
40143,145
40144,76
40145,23
40146,73
40147,31
40148,747
40149,56
40150,353
40151,114
40152,122
40153,29
40154,61
40155,135
40156,373
40157,1570
40158,101
40159,46
40160,54
40161,193
40162,1748
40163,293
40164,6732
40165,302
40166,918
40167,105
40168,13
40169,183
40170,1884
40171,243
40172,40
40173,443
40174,78
40175,44
40176,408
40177,408
40178,408
40179,408
40180,272
40181,101
40182,231
40183,35
40184,197
40185,154
40186,92
40187,311
40188,481
40189,244
40190,49
40191,524
40192,388
40193,101
40194,339
40195,52
40196,582
40197,165
40198,222
40199,268
40200,510
40201,244
40202,29
40203,179
40204,33
40205,552
40206,774
40207,10
40208,280
40209,97
40210,353
40211,381
40212,46
40213,20
40214,158
40215,24
40216,89
40217,75
40218,172
40219,64
40220,326
40221,73
40222,61
40223,181
40224,188
40225,45
40226,228
40227,263
40228,51
40229,282
40230,48
40231,73
40232,45
40233,79
40234,906
40235,67
40236,155
40237,92
40238,139
40239,173
40240,926
40241,225
40242,46
40243,298
40244,42
40245,67
40246,1269
40247,81
40248,28
40249,392
40250,39
40251,298
40252,64
40253,44
40254,319
40255,107
40256,202
40257,786
40258,646
40259,30
40260,117
40261,816
40262,20
40263,26
40264,26
40265,21
40266,48
40267,90
40268,80
40269,51
40270,31
40271,21
40272,56
40273,1174
40274,708
40275,481
40276,34
40277,135
40278,147
40279,48
40280,617
40281,1464
40282,121
40283,238
40284,92
40285,179
40286,158
40287,31
40288,126
40289,34
40290,205
40291,65
40292,79
40293,226
40294,465
40295,160
40296,38
40297,17
40298,140
40299,30
40300,270
40301,169
40302,408
40303,186
40304,27
40305,1307
40306,735
40307,244
40308,333
40309,312
40310,355
40311,50
40312,138
40313,98
40314,80
40315,92
40316,30
40317,113
40318,132
40319,52
40320,62
40321,206
40322,26
40323,54
40324,260
40325,551
40326,95
40327,1068
40328,76
40329,224
40330,736
40331,30
40332,441
40333,49
40334,35
40335,28
40336,69
40337,26
40338,568
40339,99
40340,153
40341,1261
40342,24
40343,119
40344,603
40345,1214
40346,161
40347,80
40348,78
40349,479
40350,126
40351,289
40352,117
40353,95
40354,32
40355,162
40356,154
40357,94
40358,402
40359,311
40360,482
40361,34
40362,252
40363,30
40364,59
40365,494
40366,96
40367,186
40368,63
40369,314
40370,164
40371,354
40372,117
40373,283
40374,271
40375,533
40376,298
40377,1650
40378,635
40379,938
40380,45
40381,74
40382,299
40383,106
40384,321
40385,72
40386,495
40387,55
40388,438
40389,81
40390,136
40391,26
40392,312
40393,220
40394,27
40395,327
40396,364
40397,242
40398,135
40399,34
40400,19
40401,611
40402,231
40403,30
40404,87
40405,44
40406,160
40407,29
40408,406
40409,321
40410,544
40411,155
40412,1224
40413,65
40414,140
40415,79
40416,42
40417,723
40418,2219
40419,109
40420,180
40421,196
40422,51
40423,42
40424,341
40425,1537
40426,81
40427,419
40428,49
40429,265
40430,620
40431,224
40432,147
40433,243
40434,148
40435,710
40436,121
40437,44
40438,2327
40439,985
40440,109
40441,57
40442,219
40443,487
40444,354
40445,894
40446,547
40447,96
40448,469
40449,93
40450,68
40451,24
40452,408
40453,512
40454,237
40455,2573
40456,36
40457,24
40458,419
40459,36
40460,39
40461,33
40462,240
40463,31
40464,40
40465,46
40466,725
40467,314
40468,121
40469,24
40470,129
40471,98
40472,37
40473,1095
40474,83
40475,24
40476,919
40477,295
40478,153
40479,161
40480,200
40481,27
40482,478
40483,329
40484,147
40485,154
40486,39
40487,148
40488,70
40489,34
40490,1148
40491,143
40492,103
40493,184
40494,853
40495,131
40496,79
40497,274
40498,35
40499,989
40500,28
40501,22
40502,670
40503,165
40504,23
40505,59
40506,208
40507,431
40508,39
40509,63
40510,69
40511,75
40512,83
40513,322
40514,677
40515,71
40516,154
40517,483
40518,71
40519,988
40520,1492
40521,209
40522,132
40523,22
40524,33
40525,645
40526,34
40527,141
40528,22
40529,356
40530,52
40531,35
40532,66
40533,362
40534,202
40535,201
40536,142
40537,83
40538,205
40539,193
40540,172
40541,40
40542,29
40543,16
40544,23
40545,550
40546,94
40547,24
40548,110
40549,20
40550,269
40551,283
40552,56
40553,587
40554,52
40555,443
40556,266
40557,346
40558,522
40559,41
40560,24
40561,725
40562,137
40563,202
40564,443
40565,126
40566,444
40567,127
40568,549
40569,274
40570,249
40571,19
40572,582
40573,33
40574,87
40575,25
40576,416
40577,237
40578,96
40579,46
40580,20
40581,494
40582,66
40583,25
40584,141
40585,30
40586,20
40587,116
40588,95
40589,506
40590,245
40591,317
40592,30
40593,62
40594,559
40595,642
40596,820
40597,739
40598,241
40599,14
40600,606
40601,61
40602,347
40603,156
40604,177
40605,1174
40606,254
40607,44
40608,65
40609,373
40610,502
40611,286
40612,969
40613,43
40614,109
40615,361
40616,1071
40617,1137
40618,763
40619,2857
40620,34
40621,206
40622,117
40623,293
40624,215
40625,105
40626,16
40627,49
40628,23
40629,23
40630,246
40631,40
40632,33
40633,242
40634,775
40635,1180
40636,23
40637,50
40638,24
40639,43
40640,160
40641,267
40642,1320
40643,310
40644,60
40645,60
40646,123
40647,136
40648,86
40649,23
40650,58
40651,24
40652,81
40653,124
40654,229
40655,765
40656,654
40657,116
40658,160
40659,165
40660,65
40661,48
40662,669
40663,227
40664,614
40665,307
40666,202
40667,30
40668,1200
40669,175
40670,319
40671,95
40672,52
40673,128
40674,191
40675,51
40676,56
40677,111
40678,36
40679,24
40680,38
40681,25
40682,138
40683,402
40684,162
40685,97
40686,33
40687,301
40688,186
40689,181
40690,549
40691,441
40692,84
40693,132
40694,45
40695,28
40696,64
40697,40
40698,81
40699,522
40700,207
40701,30
40702,577
40703,579
40704,805
40705,431
40706,314
40707,89
40708,403
40709,151
40710,93
40711,325
40712,186
40713,206
40714,107
40715,243
40716,82
40717,461
40718,40
40719,36
40720,698
40721,54
40722,36
40723,15
40724,63
40725,1959
40726,597
40727,318
40728,55
40729,27
40730,55
40731,90
40732,71
40733,527
40734,282
40735,1555
40736,36
40737,224
40738,37
40739,440
40740,204
40741,48
40742,980
40743,970
40744,569
40745,133
40746,905
40747,705
40748,583
40749,189
40750,233
40751,39
40752,447
40753,39
40754,203
40755,76
40756,80
40757,389
40758,27
40759,883
40760,111
40761,116
40762,214
40763,382
40764,349
40765,51
40766,35
40767,67
40768,144
40769,63
40770,39
40771,809
40772,44
40773,30
40774,47
40775,46
40776,307
40777,224
40778,192
40779,24
40780,161
40781,27
40782,28
40783,220
40784,95
40785,37
40786,40
40787,25
40788,104
40789,525
40790,333
40791,127
40792,789
40793,136
40794,194
40795,48
40796,551
40797,141
40798,358
40799,132
40800,139
40801,94
40802,118
40803,210
40804,2044
40805,1126
40806,2226
40807,64
40808,139
40809,85
40810,36
40811,325
40812,22
40813,47
40814,163
40815,174
40816,215
40817,254
40818,121
40819,67
40820,321
40821,66
40822,576
40823,282
40824,84
40825,170
40826,191
40827,403
40828,49
40829,80
40830,217
40831,24
40832,531
40833,160
40834,182
40835,26
40836,41
40837,80
40838,27
40839,50
40840,164
40841,1044
40842,281
40843,434
40844,213
40845,134
40846,66
40847,33
40848,226
40849,35
40850,38
40851,161
40852,35
40853,29
40854,189
40855,123
40856,65
40857,255
40858,174
40859,1390
40860,523
40861,317
40862,93
40863,42
40864,209
40865,38
40866,484
40867,20
40868,29
40869,125
40870,1210
40871,49
40872,1123
40873,925
40874,194
40875,39
40876,123
40877,560
40878,219
40879,195
40880,564
40881,1217
40882,34
40883,433
40884,68
40885,462
40886,46
40887,1790
40888,319
40889,313
40890,662
40891,72
40892,72
40893,38
40894,63
40895,59
40896,1239
40897,202
40898,370
40899,87
40900,53
40901,111
40902,68
40903,194
40904,89
40905,40
40906,318
40907,40
40908,97
40909,250
40910,178
40911,373
40912,66
40913,546
40914,409
40915,1095
40916,143
40917,33
40918,36
40919,66
40920,142
40921,58
40922,153
40923,75
40924,375
40925,1681
40926,1122
40927,146
40928,1624
40929,65
40930,50
40931,134
40932,201
40933,140
40934,255
40935,131
40936,280
40937,179
40938,50
40939,136
40940,97
40941,23
40942,59
40943,146
40944,120
40945,44
40946,17
40947,84
40948,55
40949,31
40950,396
40951,62
40952,252
40953,147
40954,178
40955,64
40956,106
40957,170
40958,100
40959,160
40960,448
40961,457
40962,80
40963,88
40964,50
40965,1579
40966,163
40967,167
40968,250
40969,49
40970,163
40971,242
40972,168
40973,146
40974,1547
40975,114
40976,79
40977,685
40978,392
40979,687
40980,596
40981,37
40982,148
40983,30
40984,350
40985,505
40986,19
40987,451
40988,722
40989,33
40990,225
40991,268
40992,61
40993,44
40994,648
40995,206
40996,706
40997,40
40998,454
40999,72
41000,1777
41001,101
41002,581
41003,222
41004,36
41005,432
41006,65
41007,347
41008,52
41009,819
41010,316
41011,138
41012,63
41013,1203
41014,71
41015,1005
41016,1868
41017,72
41018,119
41019,43
41020,29
41021,577
41022,108
41023,219
41024,55
41025,711
41026,50
41027,180
41028,25
41029,123
41030,1056
41031,154
41032,190
41033,147
41034,60
41035,367
41036,285
41037,432
41038,122
41039,72
41040,54
41041,24
41042,1251
41043,163
41044,213
41045,257
41046,73
41047,729
41048,184
41049,113
41050,29
41051,1030
41052,331
41053,40
41054,63
41055,35
41056,92
41057,230
41058,1063
41059,23
41060,31
41061,94
41062,351
41063,119
41064,40
41065,180
41066,54
41067,19
41068,495
41069,268
41070,939
41071,245
41072,22
41073,71
41074,27
41075,26
41076,60
41077,38
41078,84
41079,179
41080,138
41081,79
41082,334
41083,284
41084,185
41085,397
41086,350
41087,197
41088,42
41089,339
41090,52
41091,234
41092,126
41093,129
41094,575
41095,1023
41096,90
41097,380
41098,2724
41099,391
41100,225
41101,385
41102,2011
41103,45
41104,185
41105,66
41106,29
41107,47
41108,20
41109,259
41110,38
41111,205
41112,132
41113,387
41114,594
41115,125
41116,27
41117,22
41118,695
41119,217
41120,76
41121,326
41122,551
41123,204
41124,37
41125,35
41126,486
41127,227
41128,244
41129,43
41130,33
41131,28
41132,159
41133,77
41134,174
41135,347
41136,82
41137,662
41138,156
41139,130
41140,1166
41141,969
41142,325
41143,325
41144,566
41145,316
41146,46
41147,46
41148,949
41149,125
41150,100
41151,62
41152,215
41153,196
41154,39
41155,81
41156,46
41157,62
41158,307
41159,287
41160,30
41161,262
41162,78
41163,74
41164,298
41165,52
41166,95
41167,34
41168,710
41169,566
41170,84
41171,22
41172,58
41173,586
41174,43
41175,39
41176,44
41177,41
41178,78
41179,34
41180,755
41181,32
41182,81
41183,232
41184,231
41185,140
41186,322
41187,1382
41188,266
41189,442
41190,218
41191,378
41192,248
41193,253
41194,211
41195,31
41196,152
41197,369
41198,37
41199,155
41200,192
41201,177
41202,29
41203,101
41204,903
41205,74
41206,317
41207,62
41208,35
41209,920
41210,128
41211,31
41212,1584
41213,116
41214,521
41215,138
41216,530
41217,316
41218,122
41219,20
41220,226
41221,72
41222,549
41223,50
41224,329
41225,138
41226,602
41227,67
41228,16
41229,84
41230,1625
41231,1000
41232,27
41233,117
41234,86
41235,120
41236,111
41237,267
41238,18
41239,954
41240,87
41241,20
41242,127
41243,242
41244,24
41245,359
41246,94
41247,86
41248,406
41249,2180
41250,78
41251,21
41252,220
41253,256
41254,1536
41255,187
41256,47
41257,57
41258,33
41259,387
41260,220
41261,204
41262,566
41263,181
41264,634
41265,728
41266,3
41267,299
41268,1577
41269,1175
41270,57
41271,19
41272,256
41273,19
41274,60
41275,213
41276,381
41277,234
41278,82
41279,51
41280,209
41281,826
41282,471
41283,166
41284,44
41285,104
41286,351
41287,174
41288,276
41289,57
41290,46
41291,61
41292,238
41293,275
41294,174
41295,370
41296,174
41297,22
41298,43
41299,43
41300,66
41301,486
41302,1400
41303,58
41304,131
41305,214
41306,652
41307,754
41308,393
41309,553
41310,507
41311,299
41312,399
41313,394
41314,821
41315,64
41316,216
41317,30
41318,259
41319,86
41320,157
41321,137
41322,434
41323,283
41324,602
41325,147
41326,292
41327,111
41328,339
41329,292
41330,135
41331,75
41332,73
41333,69
41334,99
41335,272
41336,134
41337,269
41338,40
41339,97
41340,63
41341,598
41342,319
41343,264
41344,96
41345,118
41346,35
41347,851
41348,464
41349,457
41350,127
41351,22
41352,32
41353,21
41354,526
41355,63
41356,32
41357,69
41358,24
41359,66
41360,54
41361,443
41362,611
41363,352
41364,438
41365,94
41366,73
41367,280
41368,253
41369,21
41370,578
41371,248
41372,448
41373,38
41374,58
41375,426
41376,287
41377,121
41378,301
41379,45
41380,26
41381,75
41382,192
41383,549
41384,111
41385,167
41386,271
41387,65
41388,12
41389,717
41390,21
41391,257
41392,1272
41393,860
41394,21
41395,104
41396,65
41397,62
41398,171
41399,35
41400,123
41401,293
41402,27
41403,74
41404,205
41405,676
41406,19
41407,70
41408,69
41409,464
41410,42
41411,58
41412,345
41413,414
41414,104
41415,360
41416,55
41417,91
41418,140
41419,86
41420,687
41421,497
41422,88
41423,140
41424,36
41425,30
41426,262
41427,27
41428,277
41429,62
41430,918
41431,75
41432,51
41433,314
41434,49
41435,77
41436,688
41437,148
41438,146
41439,824
41440,338
41441,379
41442,843
41443,96
41444,704
41445,94
41446,163
41447,88
41448,210
41449,83
41450,45
41451,295
41452,506
41453,31
41454,26
41455,40
41456,59
41457,69
41458,94
41459,172
41460,477
41461,87
41462,55
41463,592
41464,94
41465,59
41466,636
41467,134
41468,656
41469,721
41470,689
41471,972
41472,462
41473,241
41474,827
41475,182
41476,2327
41477,103
41478,116
41479,57
41480,200
41481,237
41482,16
41483,178
41484,31
41485,109
41486,70
41487,868
41488,106
41489,601
41490,147
41491,455
41492,72
41493,199
41494,28
41495,105
41496,32
41497,68
41498,153
41499,62
41500,508
41501,218
41502,46
41503,41
41504,433
41505,309
41506,53
41507,55
41508,80
41509,53
41510,101
41511,391
41512,614
41513,411
41514,526
41515,102
41516,111
41517,154
41518,26
41519,99
41520,184
41521,153
41522,274
41523,187
41524,35
41525,373
41526,317
41527,52
41528,397
41529,967
41530,25
41531,377
41532,275
41533,1212
41534,997
41535,89
41536,608
41537,16
41538,240
41539,101
41540,120
41541,172
41542,106
41543,1173
41544,48
41545,106
41546,28
41547,64
41548,495
41549,51
41550,941
41551,34
41552,11
41553,391
41554,262
41555,287
41556,164
41557,189
41558,140
41559,102
41560,189
41561,33
41562,27
41563,138
41564,97
41565,518
41566,122
41567,45
41568,48
41569,93
41570,62
41571,272
41572,93
41573,21
41574,41
41575,92
41576,288
41577,122
41578,135
41579,47
41580,43
41581,32
41582,1419
41583,1537
41584,1395
41585,44
41586,209
41587,60
41588,13
41589,36
41590,714
41591,38
41592,338
41593,15
41594,80
41595,23
41596,557
41597,17
41598,417
41599,704
41600,128
41601,1143
41602,38
41603,41
41604,348
41605,429
41606,73
41607,32
41608,436
41609,106
41610,42
41611,79
41612,180
41613,144
41614,39
41615,420
41616,169
41617,60
41618,119
41619,203
41620,83
41621,37
41622,60
41623,1259
41624,546
41625,37
41626,53
41627,29
41628,279
41629,38
41630,93
41631,37
41632,422
41633,138
41634,547
41635,439
41636,431
41637,96
41638,241
41639,239
41640,234
41641,42
41642,104
41643,49
41644,141
41645,37
41646,87
41647,194
41648,146
41649,141
41650,382
41651,24
41652,32
41653,309
41654,30
41655,365
41656,191
41657,54
41658,27
41659,153
41660,50
41661,28
41662,65
41663,53
41664,543
41665,237
41666,174
41667,56
41668,95
41669,303
41670,488
41671,29
41672,916
41673,43
41674,101
41675,188
41676,690
41677,111
41678,38
41679,39
41680,244
41681,142
41682,155
41683,88
41684,174
41685,32
41686,90
41687,81
41688,279
41689,43
41690,233
41691,74
41692,28
41693,29
41694,51
41695,219
41696,33
41697,459
41698,829
41699,171
41700,440
41701,615
41702,47
41703,81
41704,157
41705,681
41706,535
41707,96
41708,299
41709,85
41710,257
41711,124
41712,14
41713,102
41714,69
41715,31
41716,104
41717,276
41718,182
41719,720
41720,506
41721,727
41722,633
41723,692
41724,659
41725,723
41726,659
41727,1019
41728,494
41729,93
41730,347
41731,254
41732,126
41733,425
41734,987
41735,445
41736,194
41737,681
41738,137
41739,242
41740,82
41741,95
41742,155
41743,85
41744,392
41745,469
41746,577
41747,182
41748,197
41749,312
41750,18
41751,225
41752,422
41753,1001
41754,81
41755,75
41756,648
41757,509
41758,499
41759,1367
41760,56
41761,361
41762,41
41763,93
41764,277
41765,224
41766,177
41767,1810
41768,464
41769,270
41770,636
41771,634
41772,37
41773,37
41774,35
41775,479
41776,283
41777,525
41778,356
41779,154
41780,193
41781,285
41782,70
41783,46
41784,123
41785,196
41786,293
41787,123
41788,159
41789,816
41790,438
41791,37
41792,606
41793,64
41794,422
41795,66
41796,529
41797,109
41798,345
41799,179
41800,346
41801,158
41802,250
41803,1087
41804,19
41805,244
41806,186
41807,158
41808,169
41809,171
41810,207
41811,51
41812,83
41813,120
41814,270
41815,105
41816,193
41817,214
41818,982
41819,495
41820,249
41821,546
41822,1399
41823,206
41824,647
41825,356
41826,726
41827,218
41828,863
41829,196
41830,171
41831,171
41832,171
41833,351
41834,877
41835,223
41836,24
41837,130
41838,254
41839,682
41840,781
41841,512
41842,434
41843,1496
41844,299
41845,176
41846,330
41847,46
41848,1031
41849,1594
41850,190
41851,103
41852,167
41853,166
41854,61
41855,118
41856,20
41857,475
41858,133
41859,87
41860,111
41861,38
41862,292
41863,635
41864,538
41865,48
41866,40
41867,120
41868,273
41869,251
41870,20
41871,114
41872,579
41873,572
41874,39
41875,43
41876,180
41877,60
41878,28
41879,190
41880,137
41881,38
41882,85
41883,202
41884,242
41885,810
41886,95
41887,657
41888,1463
41889,147
41890,443
41891,39
41892,106
41893,51
41894,45
41895,126
41896,53
41897,219
41898,68
41899,48
41900,23
41901,42
41902,567
41903,209
41904,111
41905,501
41906,19
41907,43
41908,46
41909,77
41910,39
41911,23
41912,47
41913,15
41914,664
41915,27
41916,57
41917,2321
41918,205
41919,802
41920,942
41921,70
41922,1056
41923,215
41924,708
41925,604
41926,53
41927,183
41928,20
41929,27
41930,444
41931,359
41932,372
41933,43
41934,51
41935,84
41936,31
41937,414
41938,84
41939,26
41940,35
41941,386
41942,31
41943,85
41944,226
41945,427
41946,177
41947,534
41948,126
41949,74
41950,68
41951,233
41952,68
41953,426
41954,27
41955,36
41956,12
41957,107
41958,102
41959,85
41960,47
41961,209
41962,12
41963,75
41964,233
41965,27
41966,25
41967,56
41968,412
41969,162
41970,927
41971,1124
41972,89
41973,112
41974,34
41975,62
41976,498
41977,491
41978,587
41979,26
41980,65
41981,57
41982,61
41983,180
41984,330
41985,69
41986,66
41987,49
41988,21
41989,92
41990,685
41991,480
41992,448
41993,69
41994,119
41995,71
41996,69
41997,23
41998,194
41999,152
42000,340
42001,169
42002,24
42003,165
42004,2991
42005,13
42006,276
42007,34
42008,450
42009,1244
42010,46
42011,745
42012,318
42013,67
42014,59
42015,342
42016,29
42017,243
42018,854
42019,140
42020,1677
42021,32
42022,130
42023,197
42024,581
42025,231
42026,841
42027,159
42028,1089
42029,315
42030,751
42031,407
42032,763
42033,20
42034,34
42035,237
42036,40
42037,340
42038,166
42039,49
42040,307
42041,26
42042,33
42043,234
42044,361
42045,149
42046,449
42047,407
42048,271
42049,69
42050,20
42051,115
42052,2864
42053,259
42054,633
42055,83
42056,90
42057,641
42058,623
42059,617
42060,139
42061,299
42062,43
42063,83
42064,70
42065,346
42066,411
42067,212
42068,682
42069,64
42070,128
42071,23
42072,1717
42073,303
42074,2805
42075,48
42076,36
42077,40
42078,22
42079,323
42080,48
42081,20
42082,51
42083,162
42084,173
42085,90
42086,15
42087,872
42088,128
42089,78
42090,78
42091,804
42092,110
42093,81
42094,118
42095,112
42096,107
42097,946
42098,87
42099,794
42100,138
42101,563
42102,354
42103,190
42104,234
42105,194
42106,226
42107,33
42108,174
42109,213
42110,10
42111,85
42112,197
42113,28
42114,39
42115,112
42116,15
42117,253
42118,161
42119,224
42120,258
42121,73
42122,845
42123,84
42124,23
42125,78
42126,67
42127,45
42128,110
42129,49
42130,61
42131,23
42132,186
42133,65
42134,796
42135,534
42136,624
42137,99
42138,238
42139,1477
42140,53
42141,105
42142,131
42143,782
42144,206
42145,113
42146,267
42147,83
42148,188
42149,158
42150,840
42151,79
42152,95
42153,1127
42154,21
42155,67
42156,1644
42157,733
42158,93
42159,216
42160,50
42161,71
42162,22
42163,136
42164,147
42165,121
42166,51
42167,496
42168,289
42169,244
42170,1147
42171,39
42172,382
42173,76
42174,148
42175,108
42176,148
42177,136
42178,29
42179,1049
42180,423
42181,180
42182,640
42183,236
42184,335
42185,36
42186,135
42187,170
42188,131
42189,94
42190,592
42191,70
42192,727
42193,92
42194,209
42195,96
42196,766
42197,36
42198,109
42199,221
42200,88
42201,19
42202,31
42203,32
42204,452
42205,116
42206,53
42207,636
42208,118
42209,172
42210,78
42211,42
42212,41
42213,90
42214,53
42215,83
42216,41
42217,22
42218,33
42219,74
42220,819
42221,25
42222,120
42223,51
42224,232
42225,22
42226,66
42227,55
42228,51
42229,28
42230,89
42231,30
42232,33
42233,15
42234,173
42235,917
42236,220
42237,269
42238,80
42239,411
42240,557
42241,42
42242,613
42243,169
42244,69
42245,150
42246,75
42247,432
42248,74
42249,39
42250,72
42251,42
42252,38
42253,578
42254,125
42255,433
42256,38
42257,75
42258,87
42259,78
42260,65
42261,99
42262,209
42263,101
42264,128
42265,135
42266,96
42267,29
42268,759
42269,23
42270,98
42271,27
42272,26
42273,17
42274,235
42275,23
42276,307
42277,15
42278,1761
42279,70
42280,71
42281,200
42282,506
42283,471
42284,10
42285,1145
42286,13
42287,60
42288,316
42289,150
42290,37
42291,24
42292,86
42293,510
42294,222
42295,20
42296,1069
42297,94
42298,51
42299,36
42300,25
42301,320
42302,85
42303,54
42304,40
42305,185
42306,197
42307,647
42308,202
42309,17
42310,273
42311,7
42312,437
42313,95
42314,88
42315,99
42316,102
42317,3197
42318,156
42319,394
42320,39
42321,76
42322,71
42323,45
42324,652
42325,90
42326,76
42327,217
42328,25
42329,714
42330,464
42331,439
42332,847
42333,1492
42334,116
42335,181
42336,350
42337,53
42338,188
42339,26
42340,205
42341,157
42342,241
42343,515
42344,1514
42345,410
42346,39
42347,15
42348,26
42349,785
42350,159
42351,175
42352,208
42353,128
42354,230
42355,308
42356,85
42357,45
42358,59
42359,240
42360,138
42361,115
42362,247
42363,87
42364,453
42365,419
42366,132
42367,16
42368,62
42369,48
42370,615
42371,509
42372,62
42373,50
42374,177
42375,582
42376,38
42377,52
42378,34
42379,54
42380,129
42381,171
42382,90
42383,565
42384,162
42385,76
42386,133
42387,28
42388,61
42389,429
42390,250
42391,626
42392,245
42393,77
42394,248
42395,25
42396,1408
42397,1169
42398,1143
42399,570
42400,379
42401,94
42402,827
42403,147
42404,283
42405,36
42406,79
42407,45
42408,272
42409,27
42410,81
42411,40
42412,187
42413,195
42414,410
42415,87
42416,59
42417,23
42418,106
42419,248
42420,627
42421,23
42422,294
42423,28
42424,563
42425,1063
42426,905
42427,55
42428,21
42429,144
42430,318
42431,94
42432,411
42433,708
42434,137
42435,315
42436,67
42437,60
42438,42
42439,322
42440,33
42441,411
42442,764
42443,131
42444,79
42445,1081
42446,269
42447,378
42448,1848
42449,194
42450,26
42451,195
42452,110
42453,53
42454,64
42455,174
42456,521
42457,43
42458,323
42459,55
42460,110
42461,219
42462,230
42463,154
42464,201
42465,964
42466,264
42467,134
42468,853
42469,32
42470,178
42471,1666
42472,22
42473,240
42474,137
42475,370
42476,126
42477,123
42478,256
42479,208
42480,217
42481,429
42482,132
42483,61
42484,81
42485,91
42486,100
42487,98
42488,325
42489,109
42490,788
42491,23
42492,733
42493,666
42494,356
42495,210
42496,25
42497,158
42498,109
42499,186
42500,82
42501,31
42502,98
42503,252
42504,253
42505,33
42506,256
42507,29
42508,186
42509,142
42510,135
42511,127
42512,194
42513,147
42514,238
42515,165
42516,90
42517,219
42518,289
42519,126
42520,128
42521,27
42522,114
42523,231
42524,493
42525,75
42526,377
42527,104
42528,126
42529,390
42530,412
42531,133
42532,67
42533,85
42534,1157
42535,93
42536,543
42537,562
42538,19
42539,119
42540,910
42541,879
42542,51
42543,31
42544,59
42545,33
42546,268
42547,56
42548,73
42549,470
42550,33
42551,101
42552,92
42553,205
42554,50
42555,89
42556,314
42557,208
42558,735
42559,117
42560,31
42561,504
42562,287
42563,47
42564,557
42565,25
42566,114
42567,48
42568,434
42569,51
42570,260
42571,502
42572,88
42573,361
42574,1197
42575,585
42576,365
42577,41
42578,47
42579,590
42580,330
42581,165
42582,638
42583,481
42584,54
42585,132
42586,93
42587,62
42588,77
42589,50
42590,306
42591,24
42592,29
42593,172
42594,252
42595,46
42596,265
42597,21
42598,108
42599,116
42600,163
42601,349
42602,240
42603,46
42604,1448
42605,95
42606,291
42607,648
42608,627
42609,345
42610,26
42611,32
42612,246
42613,105
42614,25
42615,335
42616,102
42617,49
42618,80
42619,328
42620,50
42621,148
42622,803
42623,457
42624,17
42625,124
42626,157
42627,394
42628,724
42629,118
42630,118
42631,207
42632,147
42633,118
42634,74
42635,65
42636,66
42637,67
42638,241
42639,118
42640,65
42641,65
42642,352
42643,166
42644,117
42645,274
42646,151
42647,121
42648,793
42649,129
